subject ID,condition,rotationAngle_x,rotationAngle_y,rotationAngle_z,acceleration,time stamp
,VideoCenteredNoDelay,0.4401591,11.13318,355.5121,-0.04348755,12.46
,VideoCenteredNoDelay,0.4401591,11.13318,355.5121,-0.04348755,12.52
,VideoCenteredNoDelay,0.2992827,10.67934,355.499,-0.02716064,12.56
,VideoCenteredNoDelay,0.2992827,10.67934,355.499,-0.02716064,12.62
,VideoCenteredNoDelay,0.2992827,10.67934,355.499,-0.02716064,12.66
,VideoCenteredNoDelay,0.1045197,10.57391,355.4784,-0.02380371,12.70345
,VideoCenteredNoDelay,0.1045197,10.57391,355.4784,-0.02380371,12.76
,VideoCenteredNoDelay,0.1045197,10.57391,355.4784,-0.02380371,12.82
,VideoCenteredNoDelay,0.1045197,10.57391,355.4784,-0.02380371,12.86
,VideoCenteredNoDelay,0.05057823,10.52402,355.5329,0.05297852,12.92
,VideoCenteredNoDelay,0.05057823,10.52402,355.5329,0.05297852,12.96
,VideoCenteredNoDelay,0.05057823,10.52402,355.5329,0.05297852,13.02
,VideoCenteredNoDelay,0.01010604,10.46367,355.5922,0.05752563,13.06
,VideoCenteredNoDelay,0.01010604,10.46367,355.5922,0.05752563,13.12
,VideoCenteredNoDelay,0.01010604,10.46367,355.5922,0.05752563,13.16
,VideoCenteredNoDelay,0.06192115,10.47342,355.6483,0.05639648,13.20344
,VideoCenteredNoDelay,0.06192115,10.47342,355.6483,0.05639648,13.26
,VideoCenteredNoDelay,0.06192115,10.47342,355.6483,0.05639648,13.32
,VideoCenteredNoDelay,0.06192115,10.47342,355.6483,0.05639648,13.36
,VideoCenteredNoDelay,0.03583102,10.43522,355.7031,0.05358887,13.42
,VideoCenteredNoDelay,0.03583102,10.43522,355.7031,0.05358887,13.46
,VideoCenteredNoDelay,0.03583102,10.43522,355.7031,0.05358887,13.52
,VideoCenteredNoDelay,0.08174848,10.39884,355.7573,0.0531311,13.56
,VideoCenteredNoDelay,0.08174848,10.39884,355.7573,0.0531311,13.62
,VideoCenteredNoDelay,0.08174848,10.39884,355.7573,0.0531311,13.66
,VideoCenteredNoDelay,0.02976607,10.37745,355.7374,-0.02056885,13.72
,VideoCenteredNoDelay,0.02976607,10.37745,355.7374,-0.02056885,13.76
,VideoCenteredNoDelay,0.02976607,10.37745,355.7374,-0.02056885,13.82
,VideoCenteredNoDelay,0.02976607,10.37745,355.7374,-0.02056885,13.86
,VideoCenteredNoDelay,0.1317139,10.27871,355.754,0.01379395,13.92
,VideoCenteredNoDelay,0.1317139,10.27871,355.754,0.01379395,13.96
,VideoCenteredNoDelay,0.1317139,10.27871,355.754,0.01379395,14.02
,VideoCenteredNoDelay,0.07329366,10.32266,355.7608,0.007995605,14.06
,VideoCenteredNoDelay,0.07329366,10.32266,355.7608,0.007995605,14.12
,VideoCenteredNoDelay,0.07329366,10.32266,355.7608,0.007995605,14.16
,VideoCenteredNoDelay,0.07420128,10.1278,355.7287,-0.03759766,14.22
,VideoCenteredNoDelay,0.07420128,10.1278,355.7287,-0.03759766,14.26
,VideoCenteredNoDelay,0.07420128,10.1278,355.7287,-0.03759766,14.32
,VideoCenteredNoDelay,0.1511213,9.834371,355.7214,-0.01556396,14.36
,VideoCenteredNoDelay,0.1511213,9.834371,355.7214,-0.01556396,14.42
,VideoCenteredNoDelay,0.1511213,9.834371,355.7214,-0.01556396,14.46
,VideoCenteredNoDelay,0.04777881,9.644428,355.6572,-0.06936646,14.5121
,VideoCenteredNoDelay,0.04777881,9.644428,355.6572,-0.06936646,14.56
,VideoCenteredNoDelay,0.04777881,9.644428,355.6572,-0.06936646,14.62
,VideoCenteredNoDelay,0.04777881,9.644428,355.6572,-0.06936646,14.66
,VideoCenteredNoDelay,359.8894,9.570351,355.5499,150.2039,14.72
,VideoCenteredNoDelay,359.8894,9.570351,355.5499,150.2039,14.76
,VideoCenteredNoDelay,359.8894,9.570351,355.5499,150.2039,14.82
,VideoCenteredNoDelay,359.9163,9.415823,355.5309,0.002838135,14.86
,VideoCenteredNoDelay,359.9163,9.415823,355.5309,0.002838135,14.92
,VideoCenteredNoDelay,359.9163,9.415823,355.5309,0.002838135,14.96
,VideoCenteredNoDelay,0.2043634,9.060589,355.4735,-150.4056,15.00926
,VideoCenteredNoDelay,0.2043634,9.060589,355.4735,-150.4056,15.06
,VideoCenteredNoDelay,0.2043634,9.060589,355.4735,-150.4056,15.12
,VideoCenteredNoDelay,0.2043634,9.060589,355.4735,-150.4056,15.16
,VideoCenteredNoDelay,0.4753033,8.673481,355.4965,0.01351929,15.22
,VideoCenteredNoDelay,0.4753033,8.673481,355.4965,0.01351929,15.26
,VideoCenteredNoDelay,0.4753033,8.673481,355.4965,0.01351929,15.32
,VideoCenteredNoDelay,0.6838481,8.440185,355.5576,0.0559082,15.36
,VideoCenteredNoDelay,0.6838481,8.440185,355.5576,0.0559082,15.42
,VideoCenteredNoDelay,0.6838481,8.440185,355.5576,0.0559082,15.46
,VideoCenteredNoDelay,2.209418,6.359103,356.1732,0.5783997,15.52
,VideoCenteredNoDelay,2.209418,6.359103,356.1732,0.5783997,15.56
,VideoCenteredNoDelay,2.209418,6.359103,356.1732,0.5783997,15.62
,VideoCenteredNoDelay,3.367101,2.325757,356.5924,0.3789978,15.65622
,VideoCenteredNoDelay,3.367101,2.325757,356.5924,0.3789978,15.72
,VideoCenteredNoDelay,3.367101,2.325757,356.5924,0.3789978,15.76
,VideoCenteredNoDelay,4.106614,0.0854616,357.2776,0.6853333,15.81592
,VideoCenteredNoDelay,4.106614,0.0854616,357.2776,0.6853333,15.86
,VideoCenteredNoDelay,4.106614,0.0854616,357.2776,0.6853333,15.92
,VideoCenteredNoDelay,4.106614,0.0854616,357.2776,0.6853333,15.96
,VideoCenteredNoDelay,5.635812,359.3793,358.198,150.1345,16.02
,VideoCenteredNoDelay,5.635812,359.3793,358.198,150.1345,16.06
,VideoCenteredNoDelay,5.635812,359.3793,358.198,150.1345,16.12
,VideoCenteredNoDelay,11.67252,357.5857,1.673584,-149.6556,16.16
,VideoCenteredNoDelay,11.67252,357.5857,1.673584,-149.6556,16.22
,VideoCenteredNoDelay,11.67252,357.5857,1.673584,-149.6556,16.26
,VideoCenteredNoDelay,14.91675,353.1617,4.574471,-4.273895,16.30724
,VideoCenteredNoDelay,14.91675,353.1617,4.574471,-4.273895,16.36
,VideoCenteredNoDelay,14.91675,353.1617,4.574471,-4.273895,16.42
,VideoCenteredNoDelay,14.91675,353.1617,4.574471,-4.273895,16.46
,VideoCenteredNoDelay,7.040524,356.5598,2.674557,3.133087,16.52
,VideoCenteredNoDelay,7.040524,356.5598,2.674557,3.133087,16.56
,VideoCenteredNoDelay,7.040524,356.5598,2.674557,3.133087,16.62
,VideoCenteredNoDelay,352.1446,357.8632,7.24151,145.4805,16.66
,VideoCenteredNoDelay,352.1446,357.8632,7.24151,145.4805,16.72
,VideoCenteredNoDelay,352.1446,357.8632,7.24151,145.4805,16.76
,VideoCenteredNoDelay,341.1133,357.8221,5.10288,-7.730255,16.82
,VideoCenteredNoDelay,341.1133,357.8221,5.10288,-7.730255,16.86
,VideoCenteredNoDelay,341.1133,357.8221,5.10288,-7.730255,16.92
,VideoCenteredNoDelay,345.2792,359.6169,4.051564,4.16687,16.95665
,VideoCenteredNoDelay,345.2792,359.6169,4.051564,4.16687,17.02
,VideoCenteredNoDelay,345.2792,359.6169,4.051564,4.16687,17.06
,VideoCenteredNoDelay,345.2792,359.6169,4.051564,4.16687,17.12
,VideoCenteredNoDelay,339.4204,1.898492,2.038661,-159.1246,17.16
,VideoCenteredNoDelay,339.4204,1.898492,2.038661,-159.1246,17.22
,VideoCenteredNoDelay,339.4204,1.898492,2.038661,-159.1246,17.26
,VideoCenteredNoDelay,339.2729,2.149689,2.353694,-0.1439209,17.32
,VideoCenteredNoDelay,339.2729,2.149689,2.353694,-0.1439209,17.36
,VideoCenteredNoDelay,339.2729,2.149689,2.353694,-0.1439209,17.42
,VideoCenteredNoDelay,339.2528,1.442819,2.499442,-0.02285767,17.45316
,VideoCenteredNoDelay,339.2528,1.442819,2.499442,-0.02285767,17.52
,VideoCenteredNoDelay,339.2528,1.442819,2.499442,-0.02285767,17.56
,VideoCenteredNoDelay,339.7334,359.9833,2.280954,155.7218,17.61267
,VideoCenteredNoDelay,339.7334,359.9833,2.280954,155.7218,17.66
,VideoCenteredNoDelay,339.7334,359.9833,2.280954,155.7218,17.72
,VideoCenteredNoDelay,339.7334,359.9833,2.280954,155.7218,17.76
,VideoCenteredNoDelay,340.9355,356.7724,0.6400687,-1.505341,17.82
,VideoCenteredNoDelay,340.9355,356.7724,0.6400687,-1.505341,17.86
,VideoCenteredNoDelay,340.9355,356.7724,0.6400687,-1.505341,17.92
,VideoCenteredNoDelay,341.292,355.1282,0.2769492,-0.9408264,17.95425
,VideoCenteredNoDelay,341.292,355.1282,0.2769492,-0.9408264,18.02
,VideoCenteredNoDelay,341.292,355.1282,0.2769492,-0.9408264,18.06
,VideoCenteredNoDelay,341.292,355.1282,0.2769492,-0.9408264,18.12
,VideoCenteredNoDelay,341.292,355.1282,0.2769492,-0.9408264,18.16
,VideoCenteredNoDelay,341.4918,354.2201,359.4998,116.8267,18.2021
,VideoCenteredNoDelay,341.4918,354.2201,359.4998,116.8267,18.26
,VideoCenteredNoDelay,341.4918,354.2201,359.4998,116.8267,18.32
,VideoCenteredNoDelay,341.4918,354.2201,359.4998,116.8267,18.36
,VideoCenteredNoDelay,341.4182,353.5154,359.7264,-0.3167725,18.42
,VideoCenteredNoDelay,341.4182,353.5154,359.7264,-0.3167725,18.46
,VideoCenteredNoDelay,341.4182,353.5154,359.7264,-0.3167725,18.52
,VideoCenteredNoDelay,341.5755,353.693,359.5807,0.1052246,18.56
,VideoCenteredNoDelay,341.5755,353.693,359.5807,0.1052246,18.62
,VideoCenteredNoDelay,341.5755,353.693,359.5807,0.1052246,18.66
,VideoCenteredNoDelay,341.7507,354.3984,359.4223,0.4146729,18.70018
,VideoCenteredNoDelay,341.7507,354.3984,359.4223,0.4146729,18.76
,VideoCenteredNoDelay,341.7507,354.3984,359.4223,0.4146729,18.82
,VideoCenteredNoDelay,341.7507,354.3984,359.4223,0.4146729,18.86
,VideoCenteredNoDelay,341.8397,356.6951,359.4404,1.39856,18.92
,VideoCenteredNoDelay,341.8397,356.6951,359.4404,1.39856,18.96
,VideoCenteredNoDelay,341.8397,356.6951,359.4404,1.39856,19.02
,VideoCenteredNoDelay,341.9334,357.7404,359.4452,0.6660767,19.06
,VideoCenteredNoDelay,341.9334,357.7404,359.4452,0.6660767,19.12
,VideoCenteredNoDelay,341.9334,357.7404,359.4452,0.6660767,19.16
,VideoCenteredNoDelay,341.95,358.6021,359.4181,0.4977417,19.22
,VideoCenteredNoDelay,341.95,358.6021,359.4181,0.4977417,19.26
,VideoCenteredNoDelay,342.1053,358.8814,359.3716,0.2231445,19.32
,VideoCenteredNoDelay,342.1053,358.8814,359.3716,0.2231445,19.36
,VideoCenteredNoDelay,342.1053,358.8814,359.3716,0.2231445,19.42
,VideoCenteredNoDelay,342.4326,359.7964,359.3271,0.6933594,19.46
,VideoCenteredNoDelay,342.4326,359.7964,359.3271,0.6933594,19.52
,VideoCenteredNoDelay,342.4326,359.7964,359.3271,0.6933594,19.56
,VideoCenteredNoDelay,342.5618,0.2200732,359.345,-116.5844,19.60392
,VideoCenteredNoDelay,342.5618,0.2200732,359.345,-116.5844,19.66
,VideoCenteredNoDelay,342.5618,0.2200732,359.345,-116.5844,19.72
,VideoCenteredNoDelay,342.5618,0.2200732,359.345,-116.5844,19.76
subject ID,condition,rotationAngle_x,rotationAngle_y,rotationAngle_z,acceleration,time stamp
,VideoCenteredNoDelay,0,0,0,0,0
,VideoCenteredNoDelay,0,0,0,0,0.06
,VideoCenteredNoDelay,0,0,0,0,0.12
,VideoCenteredNoDelay,0,0,0,0,0.16
,VideoCenteredNoDelay,0,0,0,0,0.22
,VideoCenteredNoDelay,0,0,0,0,0.26
,VideoCenteredNoDelay,0,0,0,0,0.32
,VideoCenteredNoDelay,344.3201,5.36933,357.8566,496.6351,0.3533334
,VideoCenteredNoDelay,344.3201,5.36933,357.8566,496.6351,0.42
,VideoCenteredNoDelay,344.244,5.299204,357.856,-0.05386353,0.4511998
,VideoCenteredNoDelay,344.244,5.299204,357.856,-0.05386353,0.52
,VideoCenteredNoDelay,344.2464,5.222921,357.8979,0.03097534,0.56
,VideoCenteredNoDelay,344.2464,5.222921,357.8979,0.03097534,0.62
,VideoCenteredNoDelay,344.2789,5.152964,357.9302,0.0451355,0.66
,VideoCenteredNoDelay,344.2303,5.095963,357.9444,-0.02404785,0.7150052
,VideoCenteredNoDelay,344.2303,5.095963,357.9444,-0.02404785,0.76
,VideoCenteredNoDelay,344.1338,5.069757,357.9744,-0.04553223,0.8019
,VideoCenteredNoDelay,344.1338,5.069757,357.9744,-0.04553223,0.86
,VideoCenteredNoDelay,344.0113,5.066047,357.9725,-0.08627319,0.92
,VideoCenteredNoDelay,344.0113,5.066047,357.9725,-0.08627319,0.96
,VideoCenteredNoDelay,343.9894,5.11362,357.9824,-0.007568359,1.02
,VideoCenteredNoDelay,343.9894,5.11362,357.9824,-0.007568359,1.06
,VideoCenteredNoDelay,343.9894,5.11362,357.9824,-0.007568359,1.12
,VideoCenteredNoDelay,343.9894,5.11362,357.9824,-0.007568359,1.16
,VideoCenteredNoDelay,343.9894,5.11362,357.9824,-0.007568359,1.22
,VideoCenteredNoDelay,343.8843,5.245394,358.054,-0.01980591,1.26
,VideoCenteredNoDelay,343.873,5.254845,358.0353,-0.02124023,1.318696
,VideoCenteredNoDelay,343.873,5.254845,358.0353,-0.02124023,1.36
,VideoCenteredNoDelay,343.8798,5.243832,358.0509,0.01589966,1.418359
,VideoCenteredNoDelay,343.8798,5.243832,358.0509,0.01589966,1.46
,VideoCenteredNoDelay,343.8798,5.243832,358.0509,0.01589966,1.52
,VideoCenteredNoDelay,343.8798,5.243832,358.0509,0.01589966,1.56
,VideoCenteredNoDelay,343.8675,5.146597,358.0505,-0.009857178,1.62
,VideoCenteredNoDelay,343.8675,5.146597,358.0505,-0.009857178,1.66
,VideoCenteredNoDelay,343.8675,5.146597,358.0505,-0.009857178,1.72
,VideoCenteredNoDelay,343.8675,5.146597,358.0505,-0.009857178,1.76
,VideoCenteredNoDelay,343.8675,5.146597,358.0505,-0.009857178,1.82
,VideoCenteredNoDelay,344.1772,5.02782,357.9871,0.1676941,1.86
,VideoCenteredNoDelay,344.1772,5.02782,357.9871,0.1676941,1.92
,VideoCenteredNoDelay,344.1772,5.02782,357.9871,0.1676941,1.96
,VideoCenteredNoDelay,344.1772,5.02782,357.9871,0.1676941,2.02
,VideoCenteredNoDelay,344.1772,5.02782,357.9871,0.1676941,2.06
,VideoCenteredNoDelay,344.1772,5.02782,357.9871,0.1676941,2.12
,VideoCenteredNoDelay,344.6173,5.062178,357.8679,0.2195435,2.159265
,VideoCenteredNoDelay,344.6173,5.062178,357.8679,0.2195435,2.22
,VideoCenteredNoDelay,344.6173,5.062178,357.8679,0.2195435,2.26
,VideoCenteredNoDelay,344.6173,5.062178,357.8679,0.2195435,2.32
,VideoCenteredNoDelay,344.6173,5.062178,357.8679,0.2195435,2.36
,VideoCenteredNoDelay,346.0085,4.796416,357.832,0.9374695,2.403288
,VideoCenteredNoDelay,346.0085,4.796416,357.832,0.9374695,2.46
,VideoCenteredNoDelay,346.0085,4.796416,357.832,0.9374695,2.52
,VideoCenteredNoDelay,346.0085,4.796416,357.832,0.9374695,2.56
,VideoCenteredNoDelay,346.0085,4.796416,357.832,0.9374695,2.62
,VideoCenteredNoDelay,352.799,4.427127,358.6487,5.322327,2.650275
,VideoCenteredNoDelay,352.799,4.427127,358.6487,5.322327,2.72
,VideoCenteredNoDelay,352.799,4.427127,358.6487,5.322327,2.76
,VideoCenteredNoDelay,352.799,4.427127,358.6487,5.322327,2.82
,VideoCenteredNoDelay,352.799,4.427127,358.6487,5.322327,2.86
,VideoCenteredNoDelay,353.4341,4.663655,358.9309,0.6487122,2.92
,VideoCenteredNoDelay,353.4341,4.663655,358.9309,0.6487122,2.96
,VideoCenteredNoDelay,353.4341,4.663655,358.9309,0.6487122,3.02
,VideoCenteredNoDelay,353.4341,4.663655,358.9309,0.6487122,3.06
,VideoCenteredNoDelay,353.2827,4.655107,359.1027,0.01623535,3.12
,VideoCenteredNoDelay,353.0687,4.787171,359.1235,-0.1340637,3.16
,VideoCenteredNoDelay,353.0687,4.787171,359.1235,-0.1340637,3.22
,VideoCenteredNoDelay,352.9642,4.898087,359.1385,-0.06149292,3.26
,VideoCenteredNoDelay,352.9642,4.898087,359.1385,-0.06149292,3.32
,VideoCenteredNoDelay,352.9642,4.898087,359.1385,-0.06149292,3.36
,VideoCenteredNoDelay,352.8886,4.892427,359.2313,0.01315308,3.42
,VideoCenteredNoDelay,352.8886,4.892427,359.2313,0.01315308,3.46
,VideoCenteredNoDelay,352.8736,4.774351,359.3065,0.04196167,3.52
,VideoCenteredNoDelay,352.8736,4.774351,359.3065,0.04196167,3.56
,VideoCenteredNoDelay,352.8736,4.774351,359.3065,0.04196167,3.62
,VideoCenteredNoDelay,352.567,4.559958,359.2941,-0.2255249,3.65254
subject ID,condition,rotationAngle_x,rotationAngle_y,rotationAngle_z,acceleration,time stamp
,VideoCenteredNoDelay,0,0,0,0,0
,VideoCenteredNoDelay,0,0,0,0,0.06
,VideoCenteredNoDelay,0,0,0,0,0.12
,VideoCenteredNoDelay,0,0,0,0,0.16
,VideoCenteredNoDelay,0,0,0,0,0.22
,VideoCenteredNoDelay,0,0,0,0,0.26
,VideoCenteredNoDelay,0,0,0,0,0.32
,VideoCenteredNoDelay,352.5637,10.00737,358.4291,502.8645,0.3533334
,VideoCenteredNoDelay,352.5637,10.00737,358.4291,502.8645,0.42
,VideoCenteredNoDelay,352.478,9.981666,358.426,-0.06277466,0.4524097
,VideoCenteredNoDelay,352.478,9.981666,358.426,-0.06277466,0.52
,VideoCenteredNoDelay,352.4257,9.985899,358.4267,-0.03613281,0.56
,VideoCenteredNoDelay,352.4257,9.985899,358.4267,-0.03613281,0.62
,VideoCenteredNoDelay,352.4252,9.967505,358.4332,0.003967285,0.66
,VideoCenteredNoDelay,352.4252,9.967505,358.4332,0.003967285,0.72
,VideoCenteredNoDelay,352.4412,9.971009,358.4355,0.01290894,0.76
,VideoCenteredNoDelay,352.4659,9.969755,358.4506,0.02798462,0.8160396
,VideoCenteredNoDelay,352.4659,9.969755,358.4506,0.02798462,0.86
,VideoCenteredNoDelay,352.499,9.937811,358.4201,0.0009155273,0.9146865
,VideoCenteredNoDelay,352.499,9.937811,358.4201,0.0009155273,0.96
,VideoCenteredNoDelay,352.499,9.937811,358.4201,0.0009155273,1.02
,VideoCenteredNoDelay,352.499,9.937811,358.4201,0.0009155273,1.06
,VideoCenteredNoDelay,352.631,10.00414,358.4028,0.08145142,1.12
,VideoCenteredNoDelay,352.631,10.00414,358.4028,0.08145142,1.16
,VideoCenteredNoDelay,352.631,10.00414,358.4028,0.08145142,1.22
,VideoCenteredNoDelay,352.631,10.00414,358.4028,0.08145142,1.26
,VideoCenteredNoDelay,352.6224,9.969729,358.3758,-0.02590942,1.32
,VideoCenteredNoDelay,352.6278,9.93186,358.3271,-0.03161621,1.357811
,VideoCenteredNoDelay,352.6278,9.93186,358.3271,-0.03161621,1.42
,VideoCenteredNoDelay,352.6278,9.93186,358.3271,-0.03161621,1.46
,VideoCenteredNoDelay,352.6278,9.93186,358.3271,-0.03161621,1.52
,VideoCenteredNoDelay,353.1431,8.744671,358.3313,0.3423767,1.56
,VideoCenteredNoDelay,353.1431,8.744671,358.3313,0.3423767,1.62
,VideoCenteredNoDelay,353.1431,8.744671,358.3313,0.3423767,1.66
,VideoCenteredNoDelay,358.0993,7.123132,359.1236,4.02597,1.72
,VideoCenteredNoDelay,358.0993,7.123132,359.1236,4.02597,1.76
,VideoCenteredNoDelay,358.0993,7.123132,359.1236,4.02597,1.82
,VideoCenteredNoDelay,358.0993,7.123132,359.1236,4.02597,1.86
,VideoCenteredNoDelay,358.0993,7.123132,359.1236,4.02597,1.92
,VideoCenteredNoDelay,7.925822,358.7783,1.838237,-148.3331,1.96
,VideoCenteredNoDelay,7.925822,358.7783,1.838237,-148.3331,2.02
,VideoCenteredNoDelay,7.925822,358.7783,1.838237,-148.3331,2.06
,VideoCenteredNoDelay,7.925822,358.7783,1.838237,-148.3331,2.12
,VideoCenteredNoDelay,7.925822,358.7783,1.838237,-148.3331,2.16
,VideoCenteredNoDelay,7.925822,358.7783,1.838237,-148.3331,2.22
,VideoCenteredNoDelay,7.925822,358.7783,1.838237,-148.3331,2.26
,VideoCenteredNoDelay,25.73158,354.0488,355.2944,143.3712,2.32
,VideoCenteredNoDelay,25.73158,354.0488,355.2944,143.3712,2.36
,VideoCenteredNoDelay,25.73158,354.0488,355.2944,143.3712,2.42
,VideoCenteredNoDelay,25.73158,354.0488,355.2944,143.3712,2.46
,VideoCenteredNoDelay,23.95337,355.8266,358.005,3.083832,2.510324
,VideoCenteredNoDelay,23.95337,355.8266,358.005,3.083832,2.56
,VideoCenteredNoDelay,23.95337,355.8266,358.005,3.083832,2.62
,VideoCenteredNoDelay,23.95337,355.8266,358.005,3.083832,2.66
,VideoCenteredNoDelay,22.87766,355.8521,359.0115,0.6817017,2.72
,VideoCenteredNoDelay,22.87766,355.8521,359.0115,0.6817017,2.76
,VideoCenteredNoDelay,22.87766,355.8521,359.0115,0.6817017,2.82
,VideoCenteredNoDelay,20.24701,356.4366,358.8817,0.2072449,2.86
,VideoCenteredNoDelay,20.24701,356.4366,358.8817,0.2072449,2.92
,VideoCenteredNoDelay,20.24701,356.4366,358.8817,0.2072449,2.96
,VideoCenteredNoDelay,13.57213,357.2111,359.1477,0.511322,3.002963
,VideoCenteredNoDelay,13.57213,357.2111,359.1477,0.511322,3.06
,VideoCenteredNoDelay,13.57213,357.2111,359.1477,0.511322,3.12
,VideoCenteredNoDelay,13.57213,357.2111,359.1477,0.511322,3.16
,VideoCenteredNoDelay,11.8751,358.3206,359.0291,0.6562805,3.22
,VideoCenteredNoDelay,13.46708,359.2925,358.9102,0.6425171,3.25737
,VideoCenteredNoDelay,13.46708,359.2925,358.9102,0.6425171,3.32
,VideoCenteredNoDelay,15.16028,0.7202775,358.5623,-149.1413,3.36
,VideoCenteredNoDelay,15.16028,0.7202775,358.5623,-149.1413,3.42
,VideoCenteredNoDelay,15.16028,0.7202775,358.5623,-149.1413,3.46
,VideoCenteredNoDelay,16.16363,0.4419892,358.7854,0.2662354,3.505409
,VideoCenteredNoDelay,16.16363,0.4419892,358.7854,0.2662354,3.56
,VideoCenteredNoDelay,15.68858,359.6375,357.4969,148.1859,3.600232
,VideoCenteredNoDelay,15.68858,359.6375,357.4969,148.1859,3.66
,VideoCenteredNoDelay,15.68858,359.6375,357.4969,148.1859,3.72
,VideoCenteredNoDelay,15.68858,359.6375,357.4969,148.1859,3.76
,VideoCenteredNoDelay,14.15948,0.3065859,358.4686,-148.5872,3.82
,VideoCenteredNoDelay,14.15948,0.3065859,358.4686,-148.5872,3.86
,VideoCenteredNoDelay,14.15948,0.3065859,358.4686,-148.5872,3.92
,VideoCenteredNoDelay,11.89194,0.9734924,357.7953,-0.7540588,3.96
,VideoCenteredNoDelay,11.89194,0.9734924,357.7953,-0.7540588,4.02
,VideoCenteredNoDelay,11.89194,0.9734924,357.7953,-0.7540588,4.06
,VideoCenteredNoDelay,9.129201,2.327928,358.5704,0.7000122,4.12
,VideoCenteredNoDelay,9.129201,2.327928,358.5704,0.7000122,4.16
,VideoCenteredNoDelay,9.129201,2.327928,358.5704,0.7000122,4.22
,VideoCenteredNoDelay,7.60657,2.880646,359.0038,0.4017944,4.26
,VideoCenteredNoDelay,7.60657,2.880646,359.0038,0.4017944,4.32
,VideoCenteredNoDelay,7.60657,2.880646,359.0038,0.4017944,4.36
,VideoCenteredNoDelay,6.692144,3.199709,359.2805,0.2611389,4.409272
,VideoCenteredNoDelay,6.692144,3.199709,359.2805,0.2611389,4.46
,VideoCenteredNoDelay,6.692144,3.199709,359.2805,0.2611389,4.52
,VideoCenteredNoDelay,6.692144,3.199709,359.2805,0.2611389,4.56
,VideoCenteredNoDelay,6.692144,3.199709,359.2805,0.2611389,4.62
,VideoCenteredNoDelay,6.649977,5.04235,359.125,-0.1351929,4.66
,VideoCenteredNoDelay,6.649977,5.04235,359.125,-0.1351929,4.72
,VideoCenteredNoDelay,6.649977,5.04235,359.125,-0.1351929,4.76
,VideoCenteredNoDelay,6.649977,5.04235,359.125,-0.1351929,4.82
,VideoCenteredNoDelay,6.649977,5.04235,359.125,-0.1351929,4.86
,VideoCenteredNoDelay,7.103569,10.95415,359.4605,0.475647,4.92
,VideoCenteredNoDelay,7.103569,10.95415,359.4605,0.475647,4.96
,VideoCenteredNoDelay,7.103569,10.95415,359.4605,0.475647,5.02
,VideoCenteredNoDelay,6.50526,13.98886,0.1583688,-344.2693,5.06
,VideoCenteredNoDelay,6.50526,13.98886,0.1583688,-344.2693,5.12
,VideoCenteredNoDelay,6.50526,13.98886,0.1583688,-344.2693,5.16
,VideoCenteredNoDelay,5.658673,14.93352,0.5712677,0.5516129,5.208852
,VideoCenteredNoDelay,5.658673,14.93352,0.5712677,0.5516129,5.26
,VideoCenteredNoDelay,5.658673,14.93352,0.5712677,0.5516129,5.32
,VideoCenteredNoDelay,5.658673,14.93352,0.5712677,0.5516129,5.36
,VideoCenteredNoDelay,5.041001,13.63185,0.6770765,-1.430058,5.42
,VideoCenteredNoDelay,5.041001,13.63185,0.6770765,-1.430058,5.46
,VideoCenteredNoDelay,5.041001,13.63185,0.6770765,-1.430058,5.52
,VideoCenteredNoDelay,4.023606,10.95717,0.2790987,-2.873918,5.56
,VideoCenteredNoDelay,4.023606,10.95717,0.2790987,-2.873918,5.62
,VideoCenteredNoDelay,4.023606,10.95717,0.2790987,-2.873918,5.66
,VideoCenteredNoDelay,3.021252,10.16582,0.1054923,-1.070115,5.72
,VideoCenteredNoDelay,3.021252,10.16582,0.1054923,-1.070115,5.76
,VideoCenteredNoDelay,3.021252,10.16582,0.1054923,-1.070115,5.82
,VideoCenteredNoDelay,0.3796467,7.997431,359.8039,349.2871,5.853848
,VideoCenteredNoDelay,0.3796467,7.997431,359.8039,349.2871,5.92
,VideoCenteredNoDelay,356.8998,6.865229,359.4644,146.7028,5.96
,VideoCenteredNoDelay,356.8998,6.865229,359.4644,146.7028,6.02
,VideoCenteredNoDelay,356.8998,6.865229,359.4644,146.7028,6.06
,VideoCenteredNoDelay,355.4097,6.712162,359.3535,-1.129547,6.105554
,VideoCenteredNoDelay,355.4097,6.712162,359.3535,-1.129547,6.16
,VideoCenteredNoDelay,355.4097,6.712162,359.3535,-1.129547,6.22
,VideoCenteredNoDelay,355.4097,6.712162,359.3535,-1.129547,6.26
,VideoCenteredNoDelay,354.0902,7.250686,359.2233,-1.012238,6.32
,VideoCenteredNoDelay,354.0902,7.250686,359.2233,-1.012238,6.36
,VideoCenteredNoDelay,354.0902,7.250686,359.2233,-1.012238,6.42
,VideoCenteredNoDelay,353.5983,7.58722,359.0844,-0.4391174,6.46
,VideoCenteredNoDelay,353.5983,7.58722,359.0844,-0.4391174,6.52
,VideoCenteredNoDelay,353.5983,7.58722,359.0844,-0.4391174,6.56
,VideoCenteredNoDelay,354.1509,7.92376,359.0274,0.352417,6.62
,VideoCenteredNoDelay,354.1509,7.92376,359.0274,0.352417,6.66
,VideoCenteredNoDelay,354.1509,7.92376,359.0274,0.352417,6.72
,VideoCenteredNoDelay,355.4303,8.486551,358.9603,0.8606567,6.754182
